date,ndvi
2021-08-09,0.39193811358489006
2021-08-10,0.3883786601841644
2021-08-11,0.3848192067834388
2021-08-12,0.3812597533827131
2021-08-13,0.3777002999819875
2021-08-14,0.37443431147487016
2021-08-15,0.3711683229677528
2021-08-16,0.36790233446063547
2021-08-17,0.3646363459535182
2021-08-18,0.36137035744640084
2021-08-19,0.3581043689392835
2021-08-20,0.35483838043216614
2021-08-21,0.3515723919250488
2021-08-22,0.34830640341793145
2021-08-23,0.3450404149108141
2021-08-24,0.34177442640369676
2021-08-25,0.3385084378965795
2021-08-26,0.3352424493894621
2021-08-27,0.3319764608823448
2021-08-28,0.32871047237522744
2021-08-29,0.3254444838681101
2021-08-30,0.32436146981057146
2021-08-31,0.3232784557530329
2021-09-01,0.32219544169549424
2021-09-02,0.3211124276379556
2021-09-03,0.32002941358041703
2021-09-04,0.3189463995228784
2021-09-05,0.31786338546533977
2021-09-06,0.31678037140780113
2021-09-07,0.31569735735026255
2021-09-08,0.3146143432927239
2021-09-09,0.3135313292351853
2021-09-10,0.3124483151776467
2021-09-11,0.3113653011201081
2021-09-12,0.31028228706256944
2021-09-13,0.30919927300503086
2021-09-14,0.3081162589474922
2021-09-15,0.3067137729633462
2021-09-16,0.30531128697920007
2021-09-17,0.303908800995054
2021-09-18,0.30250631501090797
2021-09-19,0.30110382902676186
2021-09-20,0.2997013430426158
2021-09-21,0.2982988570584697
2021-09-22,0.29689637107432365
2021-09-23,0.2954938850901776
2021-09-24,0.2940913991060315
2021-09-25,0.29268891312188544
2021-09-26,0.29128642713773933
2021-09-27,0.2898839411535933
2021-09-28,0.28848145516944723
2021-09-29,0.2870789691853011
2021-09-30,0.2856764832011551
2021-10-01,0.28642940388689186
2021-10-02,0.2871823245726287
2021-10-03,0.28793524525836556
2021-10-04,0.28868816594410235
2021-10-05,0.28944108662983914
2021-10-06,0.290194007315576
2021-10-07,0.29094692800131283
2021-10-08,0.2916998486870496
2021-10-09,0.2924527693727864
2021-10-10,0.29320569005852326
2021-10-11,0.2939586107442601
2021-10-12,0.2947115314299969
2021-10-13,0.2954644521157337
2021-10-14,0.29621737280147054
2021-10-15,0.2969702934872074
2021-10-16,0.2977232141729442
2021-10-17,0.30023146679985824
2021-10-18,0.30273971942677225
2021-10-19,0.3052479720536863
2021-10-20,0.3077562246806003
2021-10-21,0.3102644773075144
2021-10-22,0.3127727299344284
2021-10-23,0.31528098256134246
2021-10-24,0.3177892351882565
2021-10-25,0.32029748781517053
2021-10-26,0.3228057404420846
2021-10-27,0.3253139930689986
2021-10-28,0.3278222456959127
2021-10-29,0.3303304983228267
2021-10-30,0.33283875094974075
2021-10-31,0.33534700357665476
2021-11-01,0.3378552562035688
2021-11-02,0.3407771092465702
2021-11-03,0.34369896228957153
2021-11-04,0.3466208153325729
2021-11-05,0.34954266837557424
2021-11-06,0.35246452141857554
2021-11-07,0.3553863744615769
2021-11-08,0.35830822750457825
2021-11-09,0.3612300805475796
2021-11-10,0.36415193359058096
2021-11-11,0.3670737866335823
2021-11-12,0.36999563967658367
2021-11-13,0.37291749271958496
2021-11-14,0.3758393457625863
2021-11-15,0.3787611988055877
2021-11-16,0.38168305184858903
2021-11-17,0.3846049048915904
2021-11-18,0.3871295229434287
2021-11-19,0.3896541409952671
2021-11-20,0.3921787590471054
2021-11-21,0.39470337709894376
2021-11-22,0.3972279951507821
2021-11-23,0.39975261320262045
2021-11-24,0.4022772312544588
2021-11-25,0.40480184930629715
2021-11-26,0.40732646735813544
2021-11-27,0.4098510854099738
2021-11-28,0.4123757034618121
2021-11-29,0.41490032151365047
2021-11-30,0.4174249395654888
2021-12-01,0.41994955761732716
2021-12-02,0.4224741756691655
2021-12-03,0.42499879372100385
2021-12-04,0.4300792915547967
2021-12-05,0.43515978938858946
2021-12-06,0.4402402872223823
2021-12-07,0.44532078505617506
2021-12-08,0.4504012828899679
2021-12-09,0.45548178072376067
2021-12-10,0.4605622785575535
2021-12-11,0.46564277639134627
2021-12-12,0.4707232742251391
2021-12-13,0.4758037720589319
2021-12-14,0.4808842698927247
2021-12-15,0.48596476772651753
2021-12-16,0.4910452655603103
2021-12-17,0.49612576339410314
2021-12-18,0.5012062612278959
2021-12-19,0.5062867590616887
2021-12-20,0.5108782342755119
2021-12-21,0.5154697094893351
2021-12-22,0.5200611847031584
2021-12-23,0.5246526599169816
2021-12-24,0.5292441351308048
2021-12-25,0.533835610344628
2021-12-26,0.5384270855584512
2021-12-27,0.5430185607722744
2021-12-28,0.5476100359860977
2021-12-29,0.5522015111999209
2021-12-30,0.5567929864137441
2021-12-31,0.5613844616275673
2022-01-01,0.5659759368413905
2022-01-02,0.5705674120552138
2022-01-03,0.575158887269037
2022-01-04,0.5797503624828602
2022-01-05,0.5841656513921902
2022-01-06,0.5885809403015202
2022-01-07,0.5929962292108502
2022-01-08,0.5974115181201802
2022-01-09,0.6018268070295103
2022-01-10,0.6062420959388403
2022-01-11,0.6106573848481702
2022-01-12,0.6150726737575003
2022-01-13,0.6194879626668304
2022-01-14,0.6239032515761603
2022-01-15,0.6283185404854903
2022-01-16,0.6327338293948204
2022-01-17,0.6371491183041504
2022-01-18,0.6415644072134804
2022-01-19,0.6459796961228104
2022-01-20,0.6503949850321404
2022-01-21,0.6529470424137952
2022-01-22,0.6554990997954498
2022-01-23,0.6580511571771046
2022-01-24,0.6606032145587593
2022-01-25,0.663155271940414
2022-01-26,0.6657073293220688
2022-01-27,0.6682593867037234
2022-01-28,0.6708114440853782
2022-01-29,0.6733635014670329
2022-01-30,0.6759155588486876
2022-01-31,0.6784676162303424
2022-02-01,0.6810196736119971
2022-02-02,0.6835717309936518
2022-02-03,0.6861237883753065
2022-02-04,0.6886758457569612
2022-02-05,0.6912279031386159
2022-02-06,0.6965578073360252
2022-02-07,0.7018877115334344
2022-02-08,0.7072176157308437
2022-02-09,0.7125475199282529
2022-02-10,0.7178774241256622
2022-02-11,0.7232073283230716
2022-02-12,0.7285372325204807
2022-02-13,0.7338671367178901
2022-02-14,0.7391970409152994
2022-02-15,0.7445269451127086
2022-02-16,0.7498568493101179
2022-02-17,0.7551867535075272
2022-02-18,0.7605166577049364
2022-02-19,0.7658465619023457
2022-02-20,0.7711764660997549
2022-02-21,0.7765063702971642
2022-02-22,0.7761526606440753
2022-02-23,0.7757989509909863
2022-02-24,0.7754452413378974
2022-02-25,0.7750915316848085
2022-02-26,0.7747378220317195
2022-02-27,0.7743841123786306
2022-02-28,0.7740304027255417
2022-03-01,0.7736766930724527
2022-03-02,0.7733229834193638
2022-03-03,0.7729692737662749
2022-03-04,0.772615564113186
2022-03-05,0.772261854460097
2022-03-06,0.7719081448070081
2022-03-07,0.7715544351539192
2022-03-08,0.7712007255008302
2022-03-09,0.7708470158477413
2022-03-10,0.7709741391197015
2022-03-11,0.7711012623916618
2022-03-12,0.771228385663622
2022-03-13,0.7713555089355821
2022-03-14,0.7714826322075424
2022-03-15,0.7716097554795026
2022-03-16,0.7717368787514629
2022-03-17,0.7718640020234231
2022-03-18,0.7719911252953833
2022-03-19,0.7721182485673436
2022-03-20,0.7722453718393038
2022-03-21,0.772372495111264
2022-03-22,0.7724996183832242
2022-03-23,0.7726267416551844
2022-03-24,0.7727538649271447
2022-03-25,0.7728809881991049
2022-03-26,0.7736665619736897
2022-03-27,0.7744521357482744
2022-03-28,0.7752377095228592
2022-03-29,0.7760232832974439
2022-03-30,0.7768088570720286
2022-03-31,0.7775944308466134
2022-04-01,0.7783800046211982
2022-04-02,0.7791655783957829
2022-04-03,0.7799511521703677
2022-04-04,0.7807367259449525
2022-04-05,0.7815222997195372
2022-04-06,0.782307873494122
2022-04-07,0.7830934472687067
2022-04-08,0.7838790210432914
2022-04-09,0.7846645948178762
2022-04-10,0.785450168592461
2022-04-11,0.7849694403369458
2022-04-12,0.7844887120814306
2022-04-13,0.7840079838259154
2022-04-14,0.7835272555704003
2022-04-15,0.783046527314885
2022-04-16,0.7825657990593698
2022-04-17,0.7820850708038546
2022-04-18,0.7816043425483394
2022-04-19,0.7811236142928243
2022-04-20,0.780642886037309
2022-04-21,0.7801621577817939
2022-04-22,0.7796814295262786
2022-04-23,0.7792007012707635
2022-04-24,0.7787199730152483
2022-04-25,0.778239244759733
2022-04-26,0.7777585165042179
2022-04-27,0.7755109811360381
2022-04-28,0.7732634457678584
2022-04-29,0.7710159103996787
2022-04-30,0.7687683750314989
2022-05-01,0.7665208396633192
2022-05-02,0.7642733042951394
2022-05-03,0.7620257689269596
2022-05-04,0.7597782335587799
2022-05-05,0.7575306981906001
2022-05-06,0.7552831628224204
2022-05-07,0.7530356274542406
2022-05-08,0.7507880920860609
2022-05-09,0.7485405567178811
2022-05-10,0.7462930213497013
2022-05-11,0.7440454859815216
2022-05-12,0.7417979506133419
2022-05-13,0.7382019833356697
2022-05-14,0.7346060160579976
2022-05-15,0.7310100487803254
2022-05-16,0.7274140815026533
2022-05-17,0.7238181142249811
2022-05-18,0.720222146947309
2022-05-19,0.7166261796696368
2022-05-20,0.7130302123919647
2022-05-21,0.7094342451142925
2022-05-22,0.7058382778366203
2022-05-23,0.7022423105589483
2022-05-24,0.6986463432812761
2022-05-25,0.695050376003604
2022-05-26,0.6914544087259318
2022-05-27,0.6878584414482597
2022-05-28,0.6842624741705875
2022-05-29,0.681563046026311
2022-05-30,0.6788636178820344
2022-05-31,0.6761641897377579
2022-06-01,0.6734647615934815
2022-06-02,0.6707653334492049
2022-06-03,0.6680659053049284
2022-06-04,0.6653664771606519
2022-06-05,0.6626670490163753
2022-06-06,0.6599676208720988
2022-06-07,0.6572681927278223
2022-06-08,0.6545687645835458
2022-06-09,0.6518693364392693
2022-06-10,0.6491699082949928
2022-06-11,0.6464704801507163
2022-06-12,0.6437710520064397
2022-06-13,0.6410716238621632
2022-06-14,0.6353456493798825
2022-06-15,0.6296196748976018
2022-06-16,0.6238937004153211
2022-06-17,0.6181677259330404
2022-06-18,0.6124417514507597
2022-06-19,0.606715776968479
2022-06-20,0.6009898024861983
2022-06-21,0.5952638280039176
2022-06-22,0.5895378535216369
2022-06-23,0.5838118790393562
2022-06-24,0.5780859045570754
2022-06-25,0.5723599300747948
2022-06-26,0.5666339555925141
2022-06-27,0.5609079811102333
2022-06-28,0.5551820066279527
2022-06-29,0.549456032145672
2022-06-30,0.5453726772182377
2022-07-01,0.5412893222908035
2022-07-02,0.5372059673633692
2022-07-03,0.5331226124359351
2022-07-04,0.5290392575085008
2022-07-05,0.5249559025810666
2022-07-06,0.5208725476536323
2022-07-07,0.516789192726198
2022-07-08,0.5127058377987639
2022-07-09,0.5086224828713296
2022-07-10,0.5045391279438954
2022-07-11,0.5004557730164612
2022-07-12,0.49637241808902693
2022-07-13,0.4922890631615927
2022-07-14,0.4882057082341585
2022-07-15,0.48412235330672426
2022-07-16,0.4815306234602063
2022-07-17,0.47893889361368835
2022-07-18,0.4763471637671704
2022-07-19,0.47375543392065245
2022-07-20,0.47116370407413455
2022-07-21,0.4685719742276166
2022-07-22,0.46598024438109864
2022-07-23,0.4633885145345807
2022-07-24,0.46079678468806273
2022-07-25,0.4582050548415448
2022-07-26,0.4556133249950268
2022-07-27,0.45302159514850887
2022-07-28,0.450429865301991
2022-07-29,0.447838135455473
2022-07-30,0.44524640560895506
2022-07-31,0.4426546757624371
2022-08-01,0.43903094078028104
2022-08-02,0.435407205798125
2022-08-03,0.4317834708159689
2022-08-04,0.42815973583381284
2022-08-05,0.42453600085165677
2022-08-06,0.4209122658695007
2022-08-07,0.41728853088734463
2022-08-08,0.41366479590518856
2022-08-09,0.4100410609230325
2022-08-10,0.4064173259408764
2022-08-11,0.4027935909587203
2022-08-12,0.39916985597656424
2022-08-13,0.39554612099440817
2022-08-14,0.3919223860122521
2022-08-15,0.38829865103009603
2022-08-16,0.38467491604793996
2022-08-17,0.38281137678404853
2022-08-18,0.38094783752015715
2022-08-19,0.3790842982562657
2022-08-20,0.3772207589923743
2022-08-21,0.3753572197284829
2022-08-22,0.37349368046459147
2022-08-23,0.37163014120070004
2022-08-24,0.36976660193680866
2022-08-25,0.3679030626729172
2022-08-26,0.3660395234090258
2022-08-27,0.36417598414513436
2022-08-28,0.362312444881243
2022-08-29,0.36044890561735154
2022-08-30,0.3585853663534601
2022-08-31,0.35672182708956873
2022-09-01,0.3548582878256773
2022-09-02,0.35136002030168695
2022-09-03,0.34786175277769665
2022-09-04,0.3443634852537063
2022-09-05,0.340865217729716
2022-09-06,0.33736695020572566
2022-09-07,0.3338686826817353
2022-09-08,0.330370415157745
2022-09-09,0.32687214763375466
2022-09-10,0.3233738801097643
2022-09-11,0.319875612585774
2022-09-12,0.31637734506178367
2022-09-13,0.3128790775377933
2022-09-14,0.309380810013803
2022-09-15,0.30588254248981267
2022-09-16,0.3023842749658224
2022-09-17,0.298886007441832
2022-09-18,0.29932876754078497
2022-09-19,0.29977152763973786
2022-09-20,0.30021428773869074
2022-09-21,0.3006570478376437
2022-09-22,0.30109980793659663
2022-09-23,0.3015425680355495
2022-09-24,0.3019853281345024
2022-09-25,0.30242808823345535
2022-09-26,0.3028708483324083
2022-09-27,0.3033136084313612
2022-09-28,0.30375636853031407
2022-09-29,0.304199128629267
2022-09-30,0.30464188872821996
2022-10-01,0.30508464882717284
2022-10-02,0.30552740892612573
2022-10-03,0.3059701690250787
2022-10-04,0.30748605905767573
2022-10-05,0.3090019490902728
2022-10-06,0.3105178391228698
2022-10-07,0.31203372915546684
2022-10-08,0.3135496191880639
2022-10-09,0.31506550922066096
2022-10-10,0.316581399253258
2022-10-11,0.318097289285855
2022-10-12,0.31961317931845207
2022-10-13,0.3211290693510491
2022-10-14,0.3226449593836462
2022-10-15,0.32416084941624324
2022-10-16,0.3256767394488403
2022-10-17,0.3271926294814373
2022-10-18,0.32870851951403435
2022-10-19,0.3302244095466314
2022-10-20,0.33053605647441153
2022-10-21,0.3308477034021917
2022-10-22,0.33115935032997185
2022-10-23,0.331470997257752
2022-10-24,0.3317826441855321
2022-10-25,0.33209429111331223
2022-10-26,0.3324059380410924
2022-10-27,0.33271758496887255
2022-10-28,0.3330292318966527
2022-10-29,0.33334087882443286
2022-10-30,0.333652525752213
2022-10-31,0.3339641726799931
2022-11-01,0.33427581960777325
2022-11-02,0.3345874665355534
2022-11-03,0.33489911346333356
2022-11-04,0.3352107603911137
2022-11-05,0.33881182805935217
2022-11-06,0.34241289572759065
2022-11-07,0.34601396339582907
2022-11-08,0.34961503106406755
2022-11-09,0.353216098732306
2022-11-10,0.3568171664005445
2022-11-11,0.360418234068783
2022-11-12,0.36401930173702146
2022-11-13,0.3676203694052599
2022-11-14,0.37122143707349836
2022-11-15,0.37482250474173684
2022-11-16,0.3784235724099753
2022-11-17,0.3820246400782138
2022-11-18,0.3856257077464522
2022-11-19,0.3892267754146907
2022-11-20,0.3928278430829292
2022-11-21,0.3950781523971602
2022-11-22,0.3973284617113913
2022-11-23,0.39957877102562234
2022-11-24,0.40182908033985343
2022-11-25,0.40407938965408446
2022-11-26,0.4063296989683155
2022-11-27,0.4085800082825466
2022-11-28,0.4108303175967776
2022-11-29,0.41308062691100866
2022-11-30,0.41533093622523976
2022-12-01,0.4175812455394708
2022-12-02,0.4198315548537018
2022-12-03,0.4220818641679329
2022-12-04,0.42433217348216395
2022-12-05,0.42658248279639505
2022-12-06,0.4288327921106261
2022-12-07,0.4336244044390753
2022-12-08,0.4384160167675245
2022-12-09,0.44320762909597367
2022-12-10,0.4479992414244229
2022-12-11,0.4527908537528721
2022-12-12,0.45758246608132125
2022-12-13,0.46237407840977046
2022-12-14,0.4671656907382197
2022-12-15,0.4719573030666689
2022-12-16,0.4767489153951181
2022-12-17,0.48154052772356726
2022-12-18,0.48633214005201647
2022-12-19,0.4911237523804657
2022-12-20,0.49591536470891484
2022-12-21,0.5007069770373641
2022-12-22,0.5054985893658133
